Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
Rhude - Monnier Paris,Oklahoma City,Oklahoma,USA,https://www.monnierparis.com/collections/rhude,@monnier.paris,cookieconsent@v2.9.2,917-722-6038,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Rhude Oklahoma Hoodie - Black,Oklahoma City,Oklahoma,USA,https://kith.com/products/rhu07ms20041-blk?srsltid=AfmBOopunhysQuqM6boAYTibccNr5WdAO2AtUmu8htkhxdZ08rIebhw8,@kith,,200.0310135,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
"Luxury Men's Apparel, Footwear & Accessories",Oklahoma City,Oklahoma,USA,https://www.a-ma-maniere.com/?srsltid=AfmBOoohMylM5ggbedIU14IgdXt3n5tiO1BzwZhVt9ENdowyzGvd0efx,@maniere_usa,,1422991689,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
In-store and always online #1032space,Oklahoma City,Oklahoma,USA,https://www.instagram.com/p/CNavGFDhOCH/,@shoeslavender.,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Shop Rhude Online,Oklahoma City,Oklahoma,USA,https://www.nordstrom.com/brands/rhude--18936?srsltid=AfmBOoq8Py_FROsDNp50j620jiUsdnHnW5F4k5A7W2aUkeGfTxHFrftE,@4GfJ,,123456789,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
new Vale Forever pack just landed in store & online ✅🌐 We ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/p/DLxoyDwxuNE/,@midtownokc,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
STORES,Oklahoma City,Oklahoma,USA,https://www.valeforever.com/pages/stores?srsltid=AfmBOop1MpGqmh8QErCLLhCZ46RERwAvV2LMejWzQRjr2EM9wpLBUQ8_,@valelivesnyc,,1774299210,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Uniting to Save and Sustain Lives | Baxter,Oklahoma City,Oklahoma,USA,https://www.baxterhealthcare.com.au/,,,6285848631,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
SHIMANO BIKE HOME,Oklahoma City,Oklahoma,USA,https://bike.shimano.com/home.html,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Thales Group: Building a future,Oklahoma City,Oklahoma,USA,https://www.thalesgroup.com/en,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Read Customer Service Reviews of valeforever.com,Oklahoma City,Oklahoma,USA,https://www.trustpilot.com/review/valeforever.com,@trustpilot,businessunitprofile-consumersite@2.6570.0,1608392803,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Garmin Official Site,Oklahoma City,Oklahoma,USA,https://www.garmin.com/en-US/,@garmin,,136 352.1428,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Masonite Residential | Interior & Exterior Doors,Oklahoma City,Oklahoma,USA,https://www.masonite.com/,@masonitedoors,wght@200..700,2263364138,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Starbucks® Rewards account,Oklahoma City,Oklahoma,USA,https://www.starbucks.com/rewards,@starbucks,,176448998,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Target Optical: Contact Lenses, Prescription Glasses ...",Oklahoma City,Oklahoma,USA,https://www.targetoptical.com/,@1.8.1,slick-carousel@1.8.1,2026040907,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
VALE FOREVER – Vale Forever,Oklahoma City,Oklahoma,USA,https://www.valeforever.com/?srsltid=AfmBOooWVKvXZXA6ZcH2SMuY5Ha8s5Vs3WjtKvbhaCw_eOvKZS-OZSqw,@media,,1774299210,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Getting ready for NBA YoungBoy in OKC? Pull up fresh ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DQXvS6BEYgp/,@legalastoreokc,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Vale Clothing Official | Streetwear Hoodies, T-Shirts & Essentials",Oklahoma City,Oklahoma,USA,https://www.valewears.com/,@supports,997ed588b4b24ed4b821c4194a72cce2@sentry.shoplazza.com,1638950411,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Vale Cannabis Co. | Dispensary Menu, Reviews & Photos",Oklahoma City,Oklahoma,USA,https://www.leafly.com/dispensary-info/vale-cannabis-co,@leafly,,3234670467,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Val's Distributing Company - Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://nextdoor.com/pages/vals-distributing-company-oklahoma-city-ok/,@supports,mood-like-off_16@3x-1298283633a0f2ffc7d073c5c4b14338.png,1146116819,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Suppliers,Oklahoma City,Oklahoma,USA,https://www.vale.com/suppliers,@valenobrasil,frontend-js-react-web@5.0.54,1776350708,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Varley's Auto & Performance 3114 N Western Ave ...,Oklahoma City,Oklahoma,USA,https://simpletire.com/tire-shops/shop/varley's-auto-%26-performance/85319?srsltid=AfmBOorW_GtJBSXraun4D5GvnBuxA3scAiZIvmvnWGbtQ65SNaZC1GyH,@simple_tire,,1672839114,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
GRINMORE – Fashion Apparel & Streetwear Style Boutique,Oklahoma City,Oklahoma,USA,https://www.grinmorestore.com/,@grinmorestore,xxx@xxx.xxx,1395917692,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Berks vintage & streetwear OKC ( ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/berks.vintage/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Berks Vintage & Streetwear - Oklahoma City,Oklahoma City,Oklahoma,USA,https://downtownokc.com/directory/berks-vintage-streetwear/,@berks.vintage,info@downtownokc.com,2739178840,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
10th St Sneaks,Oklahoma City,Oklahoma,USA,https://10thstsneaks.biz/,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Embassykicks – EmbassyKicks,Oklahoma City,Oklahoma,USA,https://embassykicks.com/,@font,,1660794627,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
OKC Things To Do 📍 | If you're looking for a sneaker store ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DHLzYeLOeFC/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Shoe & Sneaker Store in Oklahoma City | JD Sports at Penn ...,Oklahoma City,Oklahoma,USA,https://stores.jdsports.com/ok/oklahomacity/penn-square.html,@jdsportsus,,(405) 879-2331,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Stop by @legalastoreokc to check out their updated space ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DOAOnspjamc/,@legalastoreokc,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
FRESH at Penn Square Mall - Oklahoma City - Simon,Oklahoma City,Oklahoma,USA,https://www.simon.com/mall/penn-square-mall/stores/fresh,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Le Gala | Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://www.visitokc.com/listing/le-gala/2619/,@visitokc,contact@visitokc.com,9999999999,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Variant Sneakers And Apparel (@variantokc),Oklahoma City,Oklahoma,USA,https://www.instagram.com/variantokc/,@variantvault.co,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Betsy King Shoes - A Shoe Boutique - Betsy King Shoes,Oklahoma City,Oklahoma,USA,https://www.betsykingshoes.com/,@betsykingshoes,,2020051417,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"embassykicks · Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://www.instagram.com/embassykicks/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
To Le Gala and Beyond! The OKC streetwear store,Oklahoma City,Oklahoma,USA,https://luxiere.co/editorials/community/le-gala-okc-streetwear,@luxieremagazine,lenis@1.0.23,,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Opolis Clothing,Oklahoma City,Oklahoma,USA,https://opolisclothing.com/?srsltid=AfmBOooCnVDw7ZfV7dOt_XxwlZ8Ke_DBLxQxIcqSoul5fMwe_NzQyDB4,@opolisclothing,,9681747299,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Berks vintage & streetwear OKC ( ... - Instagram,Oklahoma City,Oklahoma,USA,https://www.instagram.com/berks.vintage/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Ten Toes Tulsa at Woodland Hills Mall,Tulsa,Oklahoma,USA,https://www.simon.com/mall/woodland-hills-mall/stores/ten-toes-tulsa,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Rally House Tulsa Outlets | Sooners & OSU Cowboys Shop,Tulsa,Oklahoma,USA,https://www.rallyhouse.com/stores/jenks/801-east-outlet-drive?srsltid=AfmBOophBTzjMndI-ji4CgpHIRHMEYP-H59dtUCcfvVbauvv3FBUFVBR,@rally_house,rallytulsapremium@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Hellstar Clothing,Tulsa,Oklahoma,USA,https://thewebster.com/shopv/hellstar-clothing?srsltid=AfmBOorOOL3VLkiAtoBJizTBuvFw0FEKqiLj8SHlQKVgOp1L60Tm6MLA,@thewebster,,2026030308,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Rally House Tulsa Hills | Oklahoma Sooners & OSU Store,Tulsa,Oklahoma,USA,https://www.rallyhouse.com/stores/tulsa/7422-s-olympia-ave?srsltid=AfmBOoomMfY99sreG83_BHRcsIIshBKfMGy7NaMA2L4mUAzl0g8_6_ay,@rally_house,TulsaHills@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Store Directory for Woodland Hills Mall - Simon,Tulsa,Oklahoma,USA,https://www.simon.com/mall/woodland-hills-mall/stores,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
New @hellstar hats in stock now!! Available while supplies ...,Tulsa,Oklahoma,USA,https://www.instagram.com/p/C5JbIdTuffZ/?hl=bg,@hellstar,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
SCHEELS at Woodland Hills Mall - Tulsa - Simon,Tulsa,Oklahoma,USA,https://www.simon.com/mall/woodland-hills-mall/stores/scheels,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Uptown Cheapskate Tulsa | Resale & Thrift Clothing Store,Tulsa,Oklahoma,USA,https://www.uptowncheapskate.com/location/tulsa/,@uptowncheapskate,cure@bcfranchise.com,3771977781,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Woodland Hills Mall,Tulsa,Oklahoma,USA,https://www.hollisterco.com/shop/us/clothing-stores/US/Tulsa/OK/31415,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
HELLSTAR INNER PEACE SHIRT (BRAND NEW),Tulsa,Oklahoma,USA,https://a-list-tulsa.com/products/hellstar-inner-peace-shirt-brand-new?srsltid=AfmBOooxPcQv1A67z3zppYF_MIWlMwVKXAtQbcfbsGF-9-S8RNRAmDfq,@font,,1722299705,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
went down to the farmers market this morning and this store ...,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DWuGmsdEkeK/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Ten Toes Tulsa (@tentoestulsa),Tulsa,Oklahoma,USA,https://www.instagram.com/tentoestulsa/?hl=en,@tentoestulsa,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"New Year, New Supreme🔥🥶 Shop hundreds of hype clothing ...",Tulsa,Oklahoma,USA,https://www.instagram.com/reel/C1cv0ygPW7r/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
Shop Streetwear,Tulsa,Oklahoma,USA,https://www.rackstulsa.com/shop/shop-streetwear/LRWRP65TICPJL7VVT62XDN3O,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,9841457916,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Wing Supreme,Tulsa,Oklahoma,USA,https://www.wingsupreme.com/,@thewingsupreme,user@domain.com.,1708110296,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Stockists,Tulsa,Oklahoma,USA,https://rh-ude.com/pages/stockists-1?srsltid=AfmBOoo6FVhw46mv1ENJhpqUBxhFtUsipN-KgSKPOmqAww7xs6w4vHvs,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
R H U D E,Tulsa,Oklahoma,USA,https://rh-ude.com/?srsltid=AfmBOoo-nGJzRRGJRVmtt3F9hQfzoKDu2FwbxlGADYGR_aAjclFIVoIb,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Shop Rhude Online,Tulsa,Oklahoma,USA,https://www.nordstrom.com/brands/rhude--18936?srsltid=AfmBOorhZmQ2vYzHYfdouiAviM-dSOKv_EU1lFeOJX1XwsPTK5uJ9d8N,@4GfJ,,123456789,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
SHOP ALL,Tulsa,Oklahoma,USA,https://rh-ude.com/collections/shop-all?srsltid=AfmBOoqtMMoyi53XXZ0cqV7Nla5N09ojzkCkrIVlBGxzS0Mg-0NpqV0v,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Dior,Tulsa,Oklahoma,USA,https://www.saksfifthavenue.com/c/content/designer-landing-pages/dior-landing,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
"Men's Wearhouse in Tulsa, E 71St St",Tulsa,Oklahoma,USA,https://www.menswearhouse.com/store-locator/1251?srsltid=AfmBOorTtUq3uLt3M2okbyk_LQgGCi3MNX9CMACCvcM0NY_k1DrMBxcC,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Gearhead Outfitters,Tulsa,Oklahoma,USA,https://gearheadoutfitters.com/?srsltid=AfmBOorf1QKvFKhSQBiWGxQZ70Frk6Ji4cWkVtmK13aellk6qGGJYNE-,@gearheadoutfitters,mllegeorgesand@gmail.com,1200098592,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
RHUDE SEVEN FALLS SNAKE CORE BEIGE WHITE ...,Tulsa,Oklahoma,USA,https://www.ebay.com/itm/187448714056,@ebay,,2026041602,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Lives Forever Store,Tulsa,Oklahoma,USA,https://www.instagram.com/popular/vale-lives-forever-store/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Peloton | Find a Store Near You,Tulsa,Oklahoma,USA,https://stores.onepeloton.com/,@onepeloton,,,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Store Locator,Tulsa,Oklahoma,USA,https://kershaw.kaiusa.com/storelocator/,@kershawknives,,1775563004,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Fabricut,Tulsa,Oklahoma,USA,https://fabricut.com/,@fabricut,3c95bae9904047abb357eaa0bef097db@sentry.io,5684193739,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Locations,Tulsa,Oklahoma,USA,https://buc-ees.com/locations/,@bucees,,1776184546,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Shop All Departments,Tulsa,Oklahoma,USA,https://www.harborfreight.com/shop-all-departments,@harborfreight,,1002349783,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Styling our new Vale Forever Delivery!!!,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DTWL39TDkZF/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Painting,Tulsa,Oklahoma,USA,https://m.valepainting.com/,@valepainting.com,info@valepainting.com,1888507748,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"Vale Painting Company, Inc. | Tulsa, OK",Tulsa,Oklahoma,USA,https://www.procore.com/network/p/vale-painting-company-inc-tulsa,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Commercial Painting, Painting Services | Tulsa, OK",Tulsa,Oklahoma,USA,http://www.valepainting.com/,,,(888) 507-7483,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Open daily at Woodland Hills Mall in Tulsa, OK 🛍️ Shop ...",Tulsa,Oklahoma,USA,https://www.instagram.com/reel/CkljrpVPjoU/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Showroom Locator,Tulsa,Oklahoma,USA,https://thevalelondon.co.uk/pages/showroom-locator?srsltid=AfmBOoqYRyUs3io2nIE_gArHf-nGwzbPYo-Fzx2OT0cyalk4o9pbLVuE,@thevalelondon,marketing@thevalelondon.co.uk,1742328323,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Umber – umber,Tulsa,Oklahoma,USA,https://umbershoppe.com/?srsltid=AfmBOoqLM46Ya8QYkFKiroMhz78OmwH0ecoGth-ask6-SVPr25Dvkvel,@umberthelabel,Umber.Tulsa@gmail.com,1653665613,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
A-list Tulsa,Tulsa,Oklahoma,USA,https://a-list-tulsa.com/?srsltid=AfmBOormALToIV9KvdZe1sXcLa9ytow4I8SVPKfUZDQ-ZZJGVKn0_W9C,@font,,1722299705,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
The Racks Tulsa,Tulsa,Oklahoma,USA,https://www.rackstulsa.com/,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,9841457916,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"MAC Collection - Tulsa, OK Clothing & Accessory Boutique",Tulsa,Oklahoma,USA,https://shopmaccollection.com/?srsltid=AfmBOooBqL15aaN29sTItusZC83SjeqPl9CwqrNCPA6M3_3PSl2nGJyg,@shopmaccollection,,1205984890,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Designer Clothing and Luxury Fashion Boutique | abersons,Tulsa,Oklahoma,USA,https://abersonstyle.com/,@abersonstyle,,(918) 742-7335,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Silhouette Sneakers & Art,Tulsa,Oklahoma,USA,https://www.silhouettetulsa.com/,@silhouettetulsa,Help@SilhouetteTulsa.com,1686941681,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
The ultimate sneaker store in Oklahoma is HERE! Silhouette ...,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DD4joJ-J9Bu/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Luxury boutique Willamina offers high-end apparel and ...,Tulsa,Oklahoma,USA,https://www.tulsapeople.com/lifestyle/unique-boutique-luxury-boutique-willamina-offers-high-end-apparel-and-accessory-brands-not-accessible-within/article_e387967f-0cb2-4031-af82-59f00d3ac026.html,@tulsapeople,contactus@langdonpublishing.com,758030105,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Black Sheep Boutique - Tulsa,Tulsa,Oklahoma,USA,https://shopblacksheepboutique.com/,@shopblacksheepboutique,,1755278287,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
The Tulsa Shopping Guide,Tulsa,Oklahoma,USA,https://thescoutguide.com/tulsa/editorial/the-tulsa-shopping-guide-2/,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Clothing Boutique Tulsa Oklahoma 💕 (@suiteoneboutique),Tulsa,Oklahoma,USA,https://www.instagram.com/suiteoneboutique/,@suiteoneboutique,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Tulsa, Oklahoma",Tulsa,Oklahoma,USA,https://www.store5a.com/pages/location-tulsa-oklahoma?srsltid=AfmBOopk6zFBkNx-odpZD2ahClBkp17I8mJHBtX-ChhfxQHb0fBo_mMx,@store5a,11.13-MKT-15_370x230@2x.png,1138838843,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Shoe & Sneaker Store in Tulsa | JD Sports at Wodland Hills Mall,Tulsa,Oklahoma,USA,https://stores.jdsports.com/ok/tulsa/wodland-hills-mall.html,@jdsportsus,,(918) 294-1047,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Silhouette Sneakers & Art (@silhouettetulsa) · Tulsa, OK",Tulsa,Oklahoma,USA,https://www.instagram.com/silhouettetulsa/,@silhouettetulsa,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"J.Cole Shoes | Tulsa | Stillwater | Women's Shoes, Clothes ...",Tulsa,Oklahoma,USA,https://www.jcoleshoes.com/?srsltid=AfmBOorvFeU211aJr7ZrHDPQiwhJK5IvLOO0KqCWzXwp3w3ItfW7mPKZ,@font,,8654104650,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"CITITRENDS at 2329 W. Edison Tulsa, OK",Tulsa,Oklahoma,USA,https://locations.cititrends.com/ok/tulsa/2329-w--edison.html,@wearecititrends,,2079328097,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
McCain Mall,Little Rock,Arkansas,USA,https://www.zumiez.com/stores/us537?srsltid=AfmBOoq9gdTjW2XWQNELSi-OSy4Jr9726ifOQxJJW2X-RQYrfwmeS79e,@original,,1120080485,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Underground Clothing (@undergroundclothinglr),Little Rock,Arkansas,USA,https://www.instagram.com/undergroundclothinglr/,@undergroundclothinglr,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Mablevale Plaza - LITTLE ROCK Footwear & Apparel Store,Little Rock,Arkansas,USA,https://locations.dtlr.com/ar/littlerock/mablevale-plaza.html,@dtlrofficial,custserv@dtlr.com,1537521453,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Shop Authentic Hellstar Hats & Accessories,Little Rock,Arkansas,USA,https://restockar.com/collections/hellstar-accessories?srsltid=AfmBOorhQMQdInEBDEnrBi1K4wRnQ4IkIvQyEbz72v5G8z2ynButIJP5,@restock,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Gee'sSpot (@_geespotboutique) · North Little Rock, AR",Little Rock,Arkansas,USA,https://www.instagram.com/_geespotboutique/,@_geespotboutique,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"All New Hellstar Studios, NFC Authenticated – Don't Play ...",Little Rock,Arkansas,USA,https://www.instagram.com/reel/C9ko_MjPb60/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
#little rock Arkansas,Little Rock,Arkansas,USA,https://www.instagram.com/reel/DQzy8lXCX4A/,@bpclockerroom.,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Shop Authentic Hellstar Clothing & Shirts,Little Rock,Arkansas,USA,https://restockar.com/collections/hellstar-shirts?srsltid=AfmBOopmrZcmwR3OMmTr4n-Lt1Vb6UyYBrd2c6hJx60T251E6Vas4lZZ,@restock,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Supreme Fixture Store,Little Rock,Arkansas,USA,https://supremefixture.com/index.php/store/,,,,,,2026-04-16,,,,,,15,📋 TIER 3 — Warm
Supreme Beauty Supply Store Locations Near You,Little Rock,Arkansas,USA,https://www.supremebeauty.com/pages/find-supreme-hair-beauty-supply-store-locations-near-you?srsltid=AfmBOoqaJTlk1fcOLdXyFoMonxb3iS1be4yNFA_IzjegpGOBlIkGf2UW,@supremebeautyonline,info@supremebeauty.com,1158951114,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Supreme Styles Barber & Beauty Supply Depot,Little Rock,Arkansas,USA,https://www.vagaro.com/supremestylesbarberandbeautysupplies,,,,,,2026-04-16,,,,,,15,📋 TIER 3 — Warm
Stockists,Little Rock,Arkansas,USA,https://rh-ude.com/pages/stockists-1?srsltid=AfmBOopZ_mituZMB7NdSi-mJxmD_9lcvC4DZRaYJQDisiQrVbiH4WBX2,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
R H U D E,Little Rock,Arkansas,USA,https://rh-ude.com/?srsltid=AfmBOooIiaKkWULNKWehqBEMKDsiQOoV7VlSQ20-NIGct16eHgBIf4g0,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
"Dillard's Mccain Mall, North Little Rock, Arkansas",Little Rock,Arkansas,USA,https://www.dillards.com/stores/arkansas/mccain-mall-north-little-rock/0407?srsltid=AfmBOop50rJ_ftzl5357stNzot1Y35Ph_DCnGa6D7sEhjVyUFP1DESdB,,,117.1776372,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Shop Rhude Online,Little Rock,Arkansas,USA,https://www.nordstrom.com/brands/rhude--18936?srsltid=AfmBOoolmzNlcZSfXinJD9cRLdev0iNezEbyL1MfrG2TVzE2GbFPpNbc,@4GfJ,,123456789,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Dolce Vesta Locations,Little Rock,Arkansas,USA,https://www.dolcevesta.com/pages/locations?srsltid=AfmBOopRPgjshjDkfMA6ZNKIMdqHmikJef_sqV9SZUVbHjpvDC63LfHk,@dolce_vesta_menswear,sales@dolcevesta.com,(501) 420-1443,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Rhude Men's Sale,Little Rock,Arkansas,USA,https://www.endclothing.com/row/sale/rhude?srsltid=AfmBOoprZG-uYh3bHYazhB6AGrD2xPcD9D5l2UdZvNSEqBBGeSymYyHx,@endclothing,506debe00a79ca2a8b2ea420e73c8475@o4509078657302528.ingest.de.sentry.io,1120663921,,,2026-04-16,,,,,,40,🔥 TIER 1 — Hot
Mining Industry,Little Rock,Arkansas,USA,https://www.idahogeology.org/Uploads/Data/ISMIR/1929_ISMIR.pdf,@CXx,W@p.m,100040200,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
STORES,Little Rock,Arkansas,USA,https://www.valeforever.com/pages/stores?srsltid=AfmBOoozFGJxQRqZWgXzCi5vHddmxV2WyHxGfQFZV-pPHWf_s5EFB31R,@valelivesnyc,,1774299210,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Vale Forever | Shop Vale Clothing - Tees, Hoodies, & More",Little Rock,Arkansas,USA,https://restockar.com/collections/vale-forever?srsltid=AfmBOooK5b7Q8XP2elpeq9562TCVtBAe2i89dV3kPCZKpmwS5HuN0BIF,@RESTOCK,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
VALE FOREVER Zip-Up 'Carver' Size S/M/XL/XXL ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DVJ_fb-AWGz/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
"VALENTINE HANSEN - LITTLE ROCK, 72227-2496 Real ...",Little Rock,Arkansas,USA,https://www.realtor.com/realestateagents/5673495dbb954c0100676d42,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
