Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
Uniting to Save and Sustain Lives | Baxter,Oklahoma City,Oklahoma,USA,https://www.baxterhealthcare.com.au/,,,6285848631,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
SHIMANO BIKE HOME,Oklahoma City,Oklahoma,USA,https://bike.shimano.com/home.html,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Thales Group: Building a future,Oklahoma City,Oklahoma,USA,https://www.thalesgroup.com/en,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Read Customer Service Reviews of valeforever.com,Oklahoma City,Oklahoma,USA,https://www.trustpilot.com/review/valeforever.com,@trustpilot,businessunitprofile-consumersite@2.6570.0,1608392803,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Garmin Official Site,Oklahoma City,Oklahoma,USA,https://www.garmin.com/en-US/,@garmin,,136 352.1428,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Masonite Residential | Interior & Exterior Doors,Oklahoma City,Oklahoma,USA,https://www.masonite.com/,@masonitedoors,wght@200..700,2263364138,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Starbucks® Rewards account,Oklahoma City,Oklahoma,USA,https://www.starbucks.com/rewards,@starbucks,,0176448998,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Getting ready for NBA YoungBoy in OKC? Pull up fresh ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DQXvS6BEYgp/,@legalastoreokc,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Vale Clothing Official | Streetwear Hoodies, T-Shirts & Essentials",Oklahoma City,Oklahoma,USA,https://www.valewears.com/,@supports,997ed588b4b24ed4b821c4194a72cce2@sentry.shoplazza.com,1638950411,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Vale Cannabis Co. | Dispensary Menu, Reviews & Photos",Oklahoma City,Oklahoma,USA,https://www.leafly.com/dispensary-info/vale-cannabis-co,@leafly,,3234670467,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Val's Distributing Company - Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://nextdoor.com/pages/vals-distributing-company-oklahoma-city-ok/,@supports,mood-like-off_16@3x-1298283633a0f2ffc7d073c5c4b14338.png,1146116819,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Suppliers,Oklahoma City,Oklahoma,USA,https://www.vale.com/suppliers,@valenobrasil,frontend-js-react-web@5.0.54,1776350708,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
GRINMORE – Fashion Apparel & Streetwear Style Boutique,Oklahoma City,Oklahoma,USA,https://www.grinmorestore.com/,@grinmorestore,xxx@xxx.xxx,1395917692,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
10th St Sneaks,Oklahoma City,Oklahoma,USA,https://10thstsneaks.biz/,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Embassykicks – EmbassyKicks,Oklahoma City,Oklahoma,USA,https://embassykicks.com/,@font,,1660794627,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
OKC Things To Do 📍 | If you're looking for a sneaker store ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DHLzYeLOeFC/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Stop by @legalastoreokc to check out their updated space ...,Oklahoma City,Oklahoma,USA,https://www.instagram.com/reel/DOAOnspjamc/,@legalastoreokc,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
FRESH at Penn Square Mall - Oklahoma City - Simon,Oklahoma City,Oklahoma,USA,https://www.simon.com/mall/penn-square-mall/stores/fresh,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Le Gala | Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://www.visitokc.com/listing/le-gala/2619/,@visitokc,contact@visitokc.com,9999999999,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Variant Sneakers And Apparel (@variantokc),Oklahoma City,Oklahoma,USA,https://www.instagram.com/variantokc/,@variantvault.co,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Betsy King Shoes - A Shoe Boutique - Betsy King Shoes,Oklahoma City,Oklahoma,USA,https://www.betsykingshoes.com/,@betsykingshoes,,2020051417,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"embassykicks · Oklahoma City, OK",Oklahoma City,Oklahoma,USA,https://www.instagram.com/embassykicks/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
To Le Gala and Beyond! The OKC streetwear store,Oklahoma City,Oklahoma,USA,https://luxiere.co/editorials/community/le-gala-okc-streetwear,@luxieremagazine,lenis@1.0.23,,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Opolis Clothing,Oklahoma City,Oklahoma,USA,https://opolisclothing.com/?srsltid=AfmBOooCnVDw7ZfV7dOt_XxwlZ8Ke_DBLxQxIcqSoul5fMwe_NzQyDB4,@opolisclothing,,9681747299,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Rally House Tulsa Outlets | Sooners & OSU Cowboys Shop,Tulsa,Oklahoma,USA,https://www.rallyhouse.com/stores/jenks/801-east-outlet-drive?srsltid=AfmBOophBTzjMndI-ji4CgpHIRHMEYP-H59dtUCcfvVbauvv3FBUFVBR,@rally_house,rallytulsapremium@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Rally House Tulsa Hills | Oklahoma Sooners & OSU Store,Tulsa,Oklahoma,USA,https://www.rallyhouse.com/stores/tulsa/7422-s-olympia-ave?srsltid=AfmBOoomMfY99sreG83_BHRcsIIshBKfMGy7NaMA2L4mUAzl0g8_6_ay,@rally_house,TulsaHills@rallyhouse.com,1774452326,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Store Directory for Woodland Hills Mall - Simon,Tulsa,Oklahoma,USA,https://www.simon.com/mall/woodland-hills-mall/stores,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
New @hellstar hats in stock now!! Available while supplies ...,Tulsa,Oklahoma,USA,https://www.instagram.com/p/C5JbIdTuffZ/?hl=bg,@hellstar,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
SCHEELS at Woodland Hills Mall - Tulsa - Simon,Tulsa,Oklahoma,USA,https://www.simon.com/mall/woodland-hills-mall/stores/scheels,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Uptown Cheapskate Tulsa | Resale & Thrift Clothing Store,Tulsa,Oklahoma,USA,https://www.uptowncheapskate.com/location/tulsa/,@uptowncheapskate,cure@bcfranchise.com,3771977781,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Woodland Hills Mall,Tulsa,Oklahoma,USA,https://www.hollisterco.com/shop/us/clothing-stores/US/Tulsa/OK/31415,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
HELLSTAR INNER PEACE SHIRT (BRAND NEW),Tulsa,Oklahoma,USA,https://a-list-tulsa.com/products/hellstar-inner-peace-shirt-brand-new?srsltid=AfmBOooxPcQv1A67z3zppYF_MIWlMwVKXAtQbcfbsGF-9-S8RNRAmDfq,@font,,1722299705,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
went down to the farmers market this morning and this store ...,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DWuGmsdEkeK/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"New Year, New Supreme🔥🥶 Shop hundreds of hype clothing ...",Tulsa,Oklahoma,USA,https://www.instagram.com/reel/C1cv0ygPW7r/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
Shop Streetwear,Tulsa,Oklahoma,USA,https://www.rackstulsa.com/shop/shop-streetwear/LRWRP65TICPJL7VVT62XDN3O,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,9841457916,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Wing Supreme,Tulsa,Oklahoma,USA,https://www.wingsupreme.com/,@thewingsupreme,user@domain.com.,1708110296,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Dior,Tulsa,Oklahoma,USA,https://www.saksfifthavenue.com/c/content/designer-landing-pages/dior-landing,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
Gearhead Outfitters,Tulsa,Oklahoma,USA,https://gearheadoutfitters.com/?srsltid=AfmBOorf1QKvFKhSQBiWGxQZ70Frk6Ji4cWkVtmK13aellk6qGGJYNE-,@gearheadoutfitters,mllegeorgesand@gmail.com,1200098592,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
RHUDE SEVEN FALLS SNAKE CORE BEIGE WHITE ...,Tulsa,Oklahoma,USA,https://www.ebay.com/itm/187448714056,@ebay,,2026041602,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Peloton | Find a Store Near You,Tulsa,Oklahoma,USA,https://stores.onepeloton.com/,@onepeloton,,,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Fabricut,Tulsa,Oklahoma,USA,https://fabricut.com/,@fabricut,3c95bae9904047abb357eaa0bef097db@sentry.io,5684193739,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Locations,Tulsa,Oklahoma,USA,https://buc-ees.com/locations/,@bucees,,1776184546,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Shop All Departments,Tulsa,Oklahoma,USA,https://www.harborfreight.com/shop-all-departments,@harborfreight,,1002349783,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Styling our new Vale Forever Delivery!!!,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DTWL39TDkZF/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Painting,Tulsa,Oklahoma,USA,https://m.valepainting.com/,@valepainting.com,info@valepainting.com,1888507748,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"Vale Painting Company, Inc. | Tulsa, OK",Tulsa,Oklahoma,USA,https://www.procore.com/network/p/vale-painting-company-inc-tulsa,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Commercial Painting, Painting Services | Tulsa, OK",Tulsa,Oklahoma,USA,http://www.valepainting.com/,,,(888) 507-7483,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
"Open daily at Woodland Hills Mall in Tulsa, OK 🛍️ Shop ...",Tulsa,Oklahoma,USA,https://www.instagram.com/reel/CkljrpVPjoU/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Umber – umber,Tulsa,Oklahoma,USA,https://umbershoppe.com/?srsltid=AfmBOoqLM46Ya8QYkFKiroMhz78OmwH0ecoGth-ask6-SVPr25Dvkvel,@umberthelabel,Umber.Tulsa@gmail.com,1653665613,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
A-list Tulsa,Tulsa,Oklahoma,USA,https://a-list-tulsa.com/?srsltid=AfmBOormALToIV9KvdZe1sXcLa9ytow4I8SVPKfUZDQ-ZZJGVKn0_W9C,@font,,1722299705,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
The Racks Tulsa,Tulsa,Oklahoma,USA,https://www.rackstulsa.com/,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,9841457916,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"MAC Collection - Tulsa, OK Clothing & Accessory Boutique",Tulsa,Oklahoma,USA,https://shopmaccollection.com/?srsltid=AfmBOooBqL15aaN29sTItusZC83SjeqPl9CwqrNCPA6M3_3PSl2nGJyg,@shopmaccollection,,1205984890,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Designer Clothing and Luxury Fashion Boutique | abersons,Tulsa,Oklahoma,USA,https://abersonstyle.com/,@abersonstyle,,(918) 742-7335,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Silhouette Sneakers & Art,Tulsa,Oklahoma,USA,https://www.silhouettetulsa.com/,@silhouettetulsa,Help@SilhouetteTulsa.com,1686941681,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
The ultimate sneaker store in Oklahoma is HERE! Silhouette ...,Tulsa,Oklahoma,USA,https://www.instagram.com/reel/DD4joJ-J9Bu/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Luxury boutique Willamina offers high-end apparel and ...,Tulsa,Oklahoma,USA,https://www.tulsapeople.com/lifestyle/unique-boutique-luxury-boutique-willamina-offers-high-end-apparel-and-accessory-brands-not-accessible-within/article_e387967f-0cb2-4031-af82-59f00d3ac026.html,@tulsapeople,contactus@langdonpublishing.com,0758030105,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Black Sheep Boutique - Tulsa,Tulsa,Oklahoma,USA,https://shopblacksheepboutique.com/,@shopblacksheepboutique,,1755278287,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
The Tulsa Shopping Guide,Tulsa,Oklahoma,USA,https://thescoutguide.com/tulsa/editorial/the-tulsa-shopping-guide-2/,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Clothing Boutique Tulsa Oklahoma 💕 (@suiteoneboutique),Tulsa,Oklahoma,USA,https://www.instagram.com/suiteoneboutique/,@suiteoneboutique,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Tulsa, Oklahoma",Tulsa,Oklahoma,USA,https://www.store5a.com/pages/location-tulsa-oklahoma?srsltid=AfmBOopk6zFBkNx-odpZD2ahClBkp17I8mJHBtX-ChhfxQHb0fBo_mMx,@store5a,11.13-MKT-15_370x230@2x.png,1138838843,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"Silhouette Sneakers & Art (@silhouettetulsa) · Tulsa, OK",Tulsa,Oklahoma,USA,https://www.instagram.com/silhouettetulsa/,@silhouettetulsa,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"J.Cole Shoes | Tulsa | Stillwater | Women's Shoes, Clothes ...",Tulsa,Oklahoma,USA,https://www.jcoleshoes.com/?srsltid=AfmBOorvFeU211aJr7ZrHDPQiwhJK5IvLOO0KqCWzXwp3w3ItfW7mPKZ,@font,,8654104650,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"CITITRENDS at 2329 W. Edison Tulsa, OK",Tulsa,Oklahoma,USA,https://locations.cititrends.com/ok/tulsa/2329-w--edison.html,@wearecititrends,,2079328097,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
McCain Mall,Little Rock,Arkansas,USA,https://www.zumiez.com/stores/us537?srsltid=AfmBOoq9gdTjW2XWQNELSi-OSy4Jr9726ifOQxJJW2X-RQYrfwmeS79e,@original,,1120080485,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Underground Clothing (@undergroundclothinglr),Little Rock,Arkansas,USA,https://www.instagram.com/undergroundclothinglr/,@undergroundclothinglr,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Mablevale Plaza - LITTLE ROCK Footwear & Apparel Store,Little Rock,Arkansas,USA,https://locations.dtlr.com/ar/littlerock/mablevale-plaza.html,@dtlrofficial,custserv@dtlr.com,1537521453,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Gee'sSpot (@_geespotboutique) · North Little Rock, AR",Little Rock,Arkansas,USA,https://www.instagram.com/_geespotboutique/,@_geespotboutique,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
#little rock Arkansas,Little Rock,Arkansas,USA,https://www.instagram.com/reel/DQzy8lXCX4A/,@bpclockerroom.,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Supreme Fixture Store,Little Rock,Arkansas,USA,https://supremefixture.com/index.php/store/,,,,,,2026-04-16,,,,,,15,📋 TIER 3 — Warm
"Dillard's Mccain Mall, North Little Rock, Arkansas",Little Rock,Arkansas,USA,https://www.dillards.com/stores/arkansas/mccain-mall-north-little-rock/0407?srsltid=AfmBOop50rJ_ftzl5357stNzot1Y35Ph_DCnGa6D7sEhjVyUFP1DESdB,,,117.1776372,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Dolce Vesta Locations,Little Rock,Arkansas,USA,https://www.dolcevesta.com/pages/locations?srsltid=AfmBOopRPgjshjDkfMA6ZNKIMdqHmikJef_sqV9SZUVbHjpvDC63LfHk,@dolce_vesta_menswear,sales@dolcevesta.com,(501) 420-1443,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Rhude Men's Sale,Little Rock,Arkansas,USA,https://www.endclothing.com/row/sale/rhude?srsltid=AfmBOoprZG-uYh3bHYazhB6AGrD2xPcD9D5l2UdZvNSEqBBGeSymYyHx,@endclothing,506debe00a79ca2a8b2ea420e73c8475@o4509078657302528.ingest.de.sentry.io,1120663921,,,2026-04-16,,,,,,40,🔥 TIER 1 — Hot
Mining Industry,Little Rock,Arkansas,USA,https://www.idahogeology.org/Uploads/Data/ISMIR/1929_ISMIR.pdf,@CXx,W@p.m,0100040200,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
VALE FOREVER Zip-Up 'Carver' Size S/M/XL/XXL ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DVJ_fb-AWGz/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
"VALENTINE HANSEN - LITTLE ROCK, 72227-2496 Real ...",Little Rock,Arkansas,USA,https://www.realtor.com/realestateagents/5673495dbb954c0100676d42,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
New Vale Forever INSTORE 🔥 Vale Forever Bolt Tee White ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DAbXQWhJKDL/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
NEW ARRIVALS IN STORE‼️🚨 Vale Forever Ether Zip Up ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DSLVPpdkTRM/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
New VALE items available in store & online • • • #repeatatlanta ...,Little Rock,Arkansas,USA,https://www.instagram.com/reel/DTwBN1cDfYJ/,@valelives,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Restock AR Vale Forever Classic Rugby L/S Tee Green,Little Rock,Arkansas,USA,https://shop.app/products/11999910691134/vale-forever-classic-rugby-l-s-tee-green,,,,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Bale Chevrolet | Best Deals on Chevrolet Cars in Little Rock, AR",Little Rock,Arkansas,USA,https://www.balechevrolet.com/?srsltid=AfmBOooGBtHJ38HWMPh6UvtdxwdebtSXGj1eMMSegsHmhSKEgfKeUWC-,@bale_chevrolet,flags@2x.png,501-588-7570,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"SWM Mabelvale Plaza | Store in Little Rock, AR",Little Rock,Arkansas,USA,https://www.gamestop.com/store/us/ar/little-rock/6540/swm-mabelvale-plaza-gamestop,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Specialty Shops and Boutiques Make Chenal Valley a ...,Little Rock,Arkansas,USA,https://www.littlerocksoiree.com/specialty-shops-and-boutiques-make-chenal-valley-a-retail-destination/,@littlerocksoiree,info@littlerocksoiree.com,5098186727,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Mablevale Plaza Shopping Center in Little Rock, AR",Little Rock,Arkansas,USA,https://locations.dollartree.com/ar/little-rock/10215-mablevale-plaza-dr-ste-201,@dollartree,,1501243087,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Hustle Gear | Men's Clothing Store: Hustle Gear | Premium ...,Little Rock,Arkansas,USA,https://hustlegear.us/?srsltid=AfmBOopkYAoZo1I0dushB0OtU17kQt9c9NCl2jeEeHK3F5fg7ZonR6Mj,@hustlegear2024,help@hustlegear.us,1654545122,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"streetwear (@cultureclothingcompany_lr) · Little Rock, AR",Little Rock,Arkansas,USA,https://www.instagram.com/cultureclothingcompany_lr/,@cultureclothingcompany_lr,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Men's Clothing | 88Move | Little Rock,Little Rock,Arkansas,USA,https://www.shop88move.com/,@gmail.com,focus-within-polyfill@5.0.9,2545352419,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
House of Hype - Luxury Streetwear,Little Rock,Arkansas,USA,https://houseofhype.co/,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
Drip Clothing at McCain Mall - Simon,Little Rock,Arkansas,USA,https://www.simon.com/mall/mccain-mall/stores/drip-clothing,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
E.Leigh's Boutique,Little Rock,Arkansas,USA,https://www.shopeleighs.com/?srsltid=AfmBOorH1kOD-kGMm5Ou-mkQfQirBvbGj6JC71Kjxh6UrZEqM-cytjnU,@eleighsboutique,,1689368553,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Clothing store (@houseofhypelr),Little Rock,Arkansas,USA,https://www.instagram.com/houseofhypelr/,@poundgamebell.,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Markham Square - LITTLE ROCK Footwear & Apparel Store,Little Rock,Arkansas,USA,https://locations.dtlr.com/ar/littlerock/markham-square.html,@dtlrofficial,custserv@dtlr.com,1537521453,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Drip Clothing,Little Rock,Arkansas,USA,https://www.parkplazamall.com/stores/drip-clothing/,@600,,,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"House of Hype Little Rock, come experience the hype! Shot by ...",Little Rock,Arkansas,USA,https://www.instagram.com/reel/CxnvVz-Lrwi/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Rock City Kicks,Little Rock,Arkansas,USA,https://rockcitykicks.com/?srsltid=AfmBOopeEkQY686Q6TsipGKwmSvj-9UjsXIjYmwSAqCkKShJ3sMFyyjt,@rockcitykicks,,4758705893,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Remix Shoe Store Little Rock (@remixshoe_littlerock),Little Rock,Arkansas,USA,https://www.instagram.com/remixshoe_littlerock/?hl=en,@remixshoe_littlerock,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rock City Running - Little Rock Specialty Running & Walking ...,Little Rock,Arkansas,USA,https://www.rockcityrunning.com/,@RockCityRunning,info@rockcityrunning.com,1770227395,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"Shoe Store North Little Rock, AR | Sneakers and Apparel",Little Rock,Arkansas,USA,https://www.hibbett.com/storedetails/AR/North%20Little%20Rock/1424,@hibbettnorthlittlerockar,,1776364785,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Underground Clothing,Little Rock,Arkansas,USA,https://undergroundclothing.com/?srsltid=AfmBOoqvNNzcbf45d9jjZfiTuixzuKBB_RTJKU5Ew3Hn6t6nkyAbKcFJ,@Undergroundclothinglr,info@undergroundclothing.com,1663009043,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Hellstar fit for the warmer weather ☀️ - nwahype,Fayetteville,Arkansas,USA,https://www.instagram.com/p/C4tnsJYJn7O/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Essentials Hoodie Resellers Online,Fayetteville,Arkansas,USA,https://www.instagram.com/popular/essentials-hoodie-resellers-online/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Sp5der Worldwide Thailand,Fayetteville,Arkansas,USA,https://www.instagram.com/popular/sp5der-worldwide-thailand/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
#1 Sneaker & Streetwear Store in Arkansas – NWAHYPE,Fayetteville,Arkansas,USA,https://nwahype.com/?srsltid=AfmBOoprbGyJow58sYcyt67we8MAB3ZeieneyR42NrfLgrguBXAYJ4ix,@nwahype,,1724109644,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Come check out the Dickson St store's selection in HELLSTAR ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DBPfO-1v4I7/,@bigxthaplug,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
These new Hellstar hats go too hard Amazing quality on these ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/C6r0ODPPmEa/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Shop new Hellstar & Lost Intricacy in store & online‼️ ...,Fayetteville,Arkansas,USA,https://www.instagram.com/p/C_gGRwIvTVr/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"NWA HYPE on Instagram: ""Up close look at the Supreme x ...",Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DBCguEXvBF0/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
Northwest Arkansas Shopping | Fayetteville Boutiques,Fayetteville,Arkansas,USA,https://www.experiencefayetteville.com/experience/shop,@fayettevillear,info@experiencefayetteville.com,9294989014,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Northwest Arkansas Mall,Fayetteville,Arkansas,USA,https://www.hottopic.com/store-details?StoreId=0320&srsltid=AfmBOop24vpxcMnZ21ImFagH08_7ZjemplrGIhqV10Ss7LByPwuPd3bE,@hottopic,htonline@hottopic.com,1776355247,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Gearhead Outfitters Fayetteville 72701 - Locally,Fayetteville,Arkansas,USA,https://www.locally.com/store/11475/gearhead-outfitters-fayetteville,@gearheadoutfitters,,3083708593,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Walker Brothers,Fayetteville,Arkansas,USA,https://walkerbrothers.com/?srsltid=AfmBOooUugmopdB07ERbfqTxD_fV_MaR_HkPJc17JmQY4rxIRAgsOmXo,@shopwalkerbrothers,,1731000841,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Men's Designer T-Shirts | Rhude,Fayetteville,Arkansas,USA,https://www.saksfifthavenue.com/c/men/apparel/t-shirts/rhude,,,,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
News Drip in store‼️ Dickson St open until 6pm NWA Mall ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DSNr1XEEVgu/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
@onlyfreshpieces CRAZY NEW LOAD JUST LANDED ‼️ ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DKm0kVExB2V/,@onlyfreshpieces,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Vale Forever United Futbol White Jersey ⚽️⁠ Size: S-XXL ...,Fayetteville,Arkansas,USA,https://www.instagram.com/p/DQR3Cu_E3WJ/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Tons of New Vale Forever just landed in store & online Sizes ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DE0x47WuxNp/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Forever Moshpit Tee Cream 🤘⁠ Size,Fayetteville,Arkansas,USA,https://www.instagram.com/p/DPhFLcMCqiL/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
